table_name,column_name,data_type,index_name,column_position,index_type,index_status,index_visibility,index_partitioned,index_uniqueness,is_leading_column,is_valid_visible,is_date_like,in_domain_metadata,workstreams,prefilter_priority,design_guidance
CI_TD_TYPE_L,TD_TYPE_CD,CHAR,XC132P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TD_VAL_ROLE,TD_TYPE_CD,CHAR,XC100P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TENDER_TYPE,TENDER_TYPE_CD,CHAR,XC249P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TENDER_TYPE_L,TENDER_TYPE_CD,CHAR,XC583P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_THRD_PTY,THRD_PTY_PAYOR_CD,CHAR,XC231P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_THRD_PTY_L,THRD_PTY_PAYOR_CD,CHAR,XC232P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TIME_ZONE,TIME_ZONE_CD,CHAR,XC185P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TIME_ZONE_L,TIME_ZONE_CD,CHAR,XC186P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_COM_CAL,TMAP_TMPL_CD,CHAR,XC612P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_COM_DAY,TMAP_TMPL_CD,CHAR,XC614P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_COM_WK,TMAP_TMPL_CD,CHAR,XC613P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_REL,TMAP_REL_TYPE_CD,CHAR,XC205P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_RELTY,TMAP_REL_TYPE_CD,CHAR,XC201P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_RELTY_L,TMAP_REL_TYPE_CD,CHAR,XC202P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_TMPL,TMAP_TMPL_CD,CHAR,XC610P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_TMPL_L,TMAP_TMPL_CD,CHAR,XC611P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_TYPE,TOU_MAP_TYPE_CD,CHAR,XC203P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_TYPE_L,TOU_MAP_TYPE_CD,CHAR,XC204P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TMAP_TYP_ALG,TOU_MAP_TYPE_CD,CHAR,XC625P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL,BATCH_CD,CHAR,XT251S4,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL,DEP_CTL_ID,CHAR,XT251S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL,TNDR_CTL_ID,CHAR,XT251P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL,TNDR_CTL_ST_FLG,CHAR,XT251S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL,USER_ID,CHAR,XT251S3,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL_CHAR,SRCH_CHAR_VAL,VARCHAR2,XT414S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL_CHAR,TNDR_CTL_ID,CHAR,XT414P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL_K,TNDR_CTL_ID,CHAR,XT548P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL_ST,EXT_SOURCE_ID,CHAR,XT252P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_CTL_ST,TND_CTL_STG_ST_FLG,CHAR,C1M252S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_DEP,TNDR_DEP_ID,CHAR,XT253P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_DEP_K,TNDR_DEP_ID,CHAR,XT549P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_END_BAL,TNDR_CTL_ID,CHAR,XT022P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_SRCE,EXT_SOURCE_ID,CHAR,XC254S3,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_SRCE,TNDR_SOURCE_CD,CHAR,XC254P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_SRCE,TNDR_SRCE_TYPE_FLG,CHAR,XC254S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_SRCE_L,TNDR_SOURCE_CD,CHAR,XC584P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TNDR_ST_EXCP,EXT_SOURCE_ID,CHAR,XT255P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS,DESCR_UPR,VARCHAR2,XM304S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS,TOS_ID,CHAR,XM304P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS,UA_ID,CHAR,XM304S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_CAN_RSN,TOS_CAN_RSN_CD,CHAR,XC712P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_CAN_RSN_L,TOS_CAN_RSN_CD,CHAR,XC713P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_CE,SRCH_CHAR_VAL,VARCHAR2,XM305S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_CE,TOS_ID,CHAR,XM305P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_CHAR,SRCH_CHAR_VAL,VARCHAR2,XM306S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_CHAR,TOS_ID,CHAR,XM306P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_K,TOS_ID,CHAR,XM320P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_SA,SA_ID,CHAR,XM308S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_SA,TOS_ID,CHAR,XM308P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_TYPE,TOS_TYPE_CD,CHAR,XC717P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_TYPE_CE,TOS_TYPE_CD,CHAR,XC721P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOS_TYPE_L,TOS_TYPE_CD,CHAR,XC718P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU,TOU_CD,VARCHAR2,XC260P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_BF_VAL,BF_CD,CHAR,XC279P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_CONT_VAL,SA_ID,CHAR,XM130P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_DATA,TOU_DATA_SET_ID,CHAR,XT236P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_DATA_SET,TOU_DATA_SET_ID,CHAR,XT235P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_DATA_SET,TOU_MAP_ID,CHAR,XT235S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_DATA_SET_K,TOU_DATA_SET_ID,CHAR,XT550P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_DS_EXC,TOU_DATA_SET_ID,CHAR,XT237P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_DS_EXP,TOU_DATA_SET_ID,CHAR,XT238P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_GRP,TOU_GRP_CD,VARCHAR2,XC206P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_GRP_L,TOU_GRP_CD,VARCHAR2,XC207P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_GRP_TOU,TOU_GRP_CD,VARCHAR2,XC214P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_L,TOU_CD,VARCHAR2,XC586P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_MAP,EXT_TOU_MAP_ID,VARCHAR2,XM178S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_MAP,TOU_MAP_ID,CHAR,XM178P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_MAP,TOU_MAP_TYPE_CD,CHAR,XM178S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_MAP_K,TOU_MAP_ID,CHAR,XM520P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TOU_MAP_L,TOU_MAP_ID,CHAR,XM180P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TREND,BATCH_THREAD_NBR,NUMBER,XT261P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TREND,TREND_AREA_CD,CHAR,XT261S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TREND_AREA,TREND_AREA_CD,CHAR,XC262P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TREND_AREA_L,TREND_AREA_CD,CHAR,XC587P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TREND_CL,TREND_CL_CD,CHAR,XC263P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TREND_CL_L,TREND_CL_CD,CHAR,XC588P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TRG,BATCH_CD,CHAR,XC982P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TRG,TRIG_NAME,VARCHAR2,XC982S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TRG_FLD,BATCH_CD,CHAR,XC983P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TST_COMP_TYP,TST_COMP_TYP_CD,CHAR,XC158P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TST_COMP_TYP_L,TST_COMP_TYP_CD,CHAR,XC046P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TST_RES_TYP,TST_COMP_TYP_CD,CHAR,XC135P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TST_RES_TYP_L,TST_COMP_TYP_CD,CHAR,XC050P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TURN_IN,TNDR_CTL_ID,CHAR,XT020S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TURN_IN,TURN_IN_ID,CHAR,XT020P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_TURN_IN_K,TURN_IN_ID,CHAR,XT551P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA,RENEWAL_DT,DATE,XM309S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,Y,N,,HIGH,Primary candidate for mandatory rolling window pre-filter.
CI_UA,DESCR_UPR,VARCHAR2,XM309S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA,UA_ID,CHAR,XM309P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UATY_TOSTY,UA_TYPE_CD,CHAR,XC716P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA_CHAR,SRCH_CHAR_VAL,VARCHAR2,XM310S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA_CHAR,UA_ID,CHAR,XM310P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA_K,UA_ID,CHAR,XM321P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA_PER,UA_ID,CHAR,XM311P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA_TYPE,UA_TYPE_CD,CHAR,XC714P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA_TYPE_ALG,UA_TYPE_CD,CHAR,XC722P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UA_TYPE_L,UA_TYPE_CD,CHAR,XC715P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UI_ZONE,NAVIGATION_KEY,CHAR,XC686P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UOM,SVC_TYPE_CD,VARCHAR2,XC264S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UOM,UOM_CD,VARCHAR2,XC264P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UOM_L,UOM_CD,VARCHAR2,XC589P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_USR_BOOKMARK,USER_ID,CHAR,F1C674P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_USR_GRP_SC,USR_GRP_ID,CHAR,XC365P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_USR_NAV_LINK,USER_ID,CHAR,XC687P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_USR_PORTAL,USER_ID,CHAR,XC673P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_USR_SCR,USER_ID,CHAR,XC428P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_USR_ZONE,USER_ID,CHAR,XC674P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_USR_ZONE_SAVE,USER_ID,CHAR,F1C901P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UT_INSTL,INSTL_LOG_ID,NUMBER,XT695P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UT_INSTL_DTL,INSTL_LOG_ID,NUMBER,XT696P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_UT_INSTL_DTL,SCRIPT_FILE_NAME,VARCHAR2,XT696S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_VAL_ERR,TBL_NAME,CHAR,XT811P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_VAL_FK_ERR,TBL_NAME,CHAR,XT304P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_VAL_FK_ERR,TBL_NAME,CHAR,XT304S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_VAL_SUB_SATY,CIS_DIVISION,CHAR,XC347P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WFM,WFM_NAME,CHAR,XC735P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WFM_L,WFM_NAME,CHAR,XC736P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WFM_MSG,WFM_NAME,CHAR,XC737P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WFM_OPT,WFM_NAME,CHAR,XC738P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT,WF_PROC_ID,CHAR,XT042P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_CHAR,WF_PROC_ID,CHAR,XT147P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_CTXT,CTXT_VAL,CHAR,XT043S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_CTXT,WF_PROC_ID,CHAR,XT043P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_DEP,WF_PROC_ID,CHAR,XT044P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_EXC,WF_PROC_ID,CHAR,XT098P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_EXP,WF_PROC_ID,CHAR,XT099P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_TYPE,WF_EVT_TYPE_CD,CHAR,XC140P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_EVT_TYPE_L,LANGUAGE_CD,CHAR,XC141P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PP,WF_PP_CD,CHAR,XC127P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PP_L,LANGUAGE_CD,CHAR,XC591P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PP_NT,WF_PP_CD,CHAR,XC274P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PP_NT_CRT,WF_PP_CD,CHAR,XC273P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PROC,CR_BY_WF_PROC_ID,CHAR,XT049S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PROC,WF_PROC_ID,CHAR,XT049P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PROC_CHAR,SRCH_CHAR_VAL,VARCHAR2,XT146S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PROC_CHAR,WF_PROC_ID,CHAR,XT146P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PROC_CTXT,WF_PROC_CTXT_FLG,CHAR,XT052S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
CI_WF_PROC_CTXT,WF_PROC_ID,CHAR,XT052P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
