KEYWORD_BUCKET,TABLE_NAME,MATCHED_COLUMN_COUNT,EXAMPLE_COLUMN
CUSTOMER,CI_MD_FLD,1,OBJ_PROPERTY_NAME
CUSTOMER,CI_MD_VAR_DTL,1,PROPERTY_NAME
CUSTOMER,CI_NCD,1,ACCT_ID
CUSTOMER,CI_ODEVTD_ACCHST_VW,1,ACCT_ID
CUSTOMER,CI_ODEVT_ACCHST_VW,1,ACCT_ID
CUSTOMER,CI_ODPRC_ACCHST_VW,1,ACCT_ID
CUSTOMER,CI_OD_PROC,1,ACCT_ID
CUSTOMER,CI_OMS_PHONE_VW,1,PER_ID
CUSTOMER,CI_PAY,1,ACCT_ID
CUSTOMER,CI_PAY_TNDR,1,PAYOR_ACCT_ID
CUSTOMER,CI_PAY_TND_VW,1,ACCT_ID
CUSTOMER,CI_PAY_VW,1,ACCT_ID
CUSTOMER,CI_PA_ACCT_HST_VW,1,ACCT_ID
CUSTOMER,CI_PER_ADDR_SEAS,1,PER_ID
CUSTOMER,CI_PER_CHAR,1,PER_ID
CUSTOMER,CI_PER_K,1,PER_ID
CUSTOMER,CI_PER_NAME,1,PER_ID
CUSTOMER,CI_PER_PHONE,1,PER_ID
CUSTOMER,CI_PER_PRIM_VW,1,PER_ID
CUSTOMER,CI_PER_REL_TYPE,1,PER_REL_TYPE_CD
CUSTOMER,CI_PER_REL_TYPE_L,1,PER_REL_TYPE_CD
CUSTOMER,CI_PORTAL_ZONE,1,ZONE_REFRESH_PERIOD
CUSTOMER,CI_PP_ACCT_HST_VW,1,ACCT_ID
CUSTOMER,CI_QUOTE,1,ACCT_ID
CUSTOMER,CI_QUOTE_RTG,1,PER_ID
CUSTOMER,CI_RC_ACCT_HIS_VW,1,ACCT_ID
CUSTOMER,CI_REPL_ACCT,1,ACCT_ID
CUSTOMER,CI_SA_TYPE,1,BILL_PERIOD_CD
CUSTOMER,CI_SCM_ACCT,1,ACCT_ID
CUSTOMER,CI_SED_ACCT_HST_VW,1,ACCT_ID
CUSTOMER,CI_SE_ACCT_HST_VW,1,ACCT_ID
CUSTOMER,CI_SPR,1,PER_ID
CUSTOMER,CI_SS_ADDR_OVRD,1,ACCT_ID
CUSTOMER,CI_SS_OPT,1,NBR_PYMNT_PERIODS
CUSTOMER,CI_SS_PHONE_OVRD,1,ACCT_ID
CUSTOMER,CI_STM_CNST,1,PER_ID
CUSTOMER,CI_STM_CNST_DTL,1,ACCT_ID
CUSTOMER,CI_SV_ACCT_HST_VW,1,ACCT_ID
CUSTOMER,CI_THRD_PTY,1,ACCT_ID
CUSTOMER,CI_TNDR_CTL,1,ALL_OPERATORS_SW
CUSTOMER,CI_TNDR_DEP,1,BANK_ACCT_KEY
CUSTOMER,CI_TNDR_SRCE,1,BANK_ACCT_KEY
CUSTOMER,CI_UA,1,ACCT_MGMT_GRP_CD
CUSTOMER,CI_UA_PER,1,PER_ID
CUSTOMER,CI_USR_ZONE,1,ZONE_REFRESH_PERIOD
CUSTOMER,CI_WE_ACCT_HST_VW,1,ACCT_ID
CUSTOMER,CI_WO_ACCT_HST_VW,1,ACCT_ID
CUSTOMER,CI_WO_PROC,1,ACCT_ID
CUSTOMER,CMS_D1_ACTIVITY_D1FA_BODA_VW,1,EXTERNAL_ACCT_ID
CUSTOMER,CMS_D1_SP_BODA_VW,1,PERIODIC_EST_ELIGIBILITY_FLG
CUSTOMER,CREW_OPS_RPT_CURR,1,PER_ID
CUSTOMER,D1_ACTIVITY,1,RETENTION_PERIOD
CUSTOMER,D1_CONS_EXT_TYPE,1,SEC_PER_INTRVL
CUSTOMER,D1_DVC_EVT,1,RETENTION_PERIOD
CUSTOMER,D1_DYN_OPT_TYPE,1,SEC_PER_INTRVL
CUSTOMER,D1_EXT_US_INT_MDS_MSRMTS_VW,1,INTERVALS_PER_DAY
CUSTOMER,D1_INIT_MSRMT_DATA,1,RETENTION_PERIOD
CUSTOMER,D1_MC_COMPAR_PERIOD,1,COMPAR_PERIOD_ID
CUSTOMER,D1_MC_COMPAR_PERIOD_LOG,1,COMPAR_PERIOD_ID
CUSTOMER,D1_MC_COMPAR_TYPE,1,START_OF_EXAM_PERIOD_FLG
CUSTOMER,D1_MEASR_COMP_TYPE,1,SEC_PER_INTRVL
CUSTOMER,D1_MSRMT_DATA_SNAP_TYPE,1,SEC_PER_INTRVL
CUSTOMER,D1_MSRMT_RPT_CURR,1,RETENTION_PERIOD
CUSTOMER,D1_TOU_MAP_TMPLT,1,SEC_PER_INTRVL
CUSTOMER,D1_TOU_MAP_TYPE,1,SEC_PER_INTRVL
CUSTOMER,D1_USAGE_PERIOD,1,PERIOD_SEQ_NUM
CUSTOMER,D1_USAGE_PERIOD_ITEM_DET,1,PERIOD_SEQ_NUM
CUSTOMER,D1_USAGE_PERIOD_SQ_DATA,1,PERIOD_SEQ_NUM
CUSTOMER,D1_USAGE_SCALAR_DTL,1,USE_PERCENT
CUSTOMER,D1_US_SP,1,USE_PERCENT
CUSTOMER,ERR$_C1_BI_FTGL_MONTHLY_A,1,GL_ACCT
CUSTOMER,F1_BATCH_CONF_VW,1,BATCH_PERF_COUNT
CUSTOMER,F1_BATCH_THD_HIST_VW,1,RECS_PER_MINUTE
CUSTOMER,F1_BATCH_VOL_VW,1,RECS_PER_MINUTE
CUSTOMER,F1_IWS_SVC,1,DFLT_OPER_NAME
CUSTOMER,F1_IWS_SVC_OPER,1,OPERATION_NAME
CUSTOMER,F1_IWS_SVC_OPER_L,1,OPERATION_NAME
CUSTOMER,F1_IWS_SVC_OPER_OPT,1,OPERATION_NAME
CUSTOMER,F1_PERF_TGT_CHAR,1,PERF_TARGET_CD
CUSTOMER,F1_PERF_TGT_L,1,PERF_TARGET_CD
CUSTOMER,F1_PERF_TGT_LOG,1,PERF_TARGET_CD
CUSTOMER,F1_PERF_TGT_LOG_PARM,1,PERF_TARGET_CD
CUSTOMER,F1_PERF_TGT_TYPE_CHAR,1,PERF_TARGET_TYPE_CD
CUSTOMER,F1_PERF_TGT_TYPE_L,1,PERF_TARGET_TYPE_CD
CUSTOMER,TMP_TAB_CNV_SA_PREM,1,ACCT_ID
CUSTOMER,W1_ACTIVITY_ASSET,1,PERCENTAGE
CUSTOMER,W1_ACTIVITY_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_ACT_RECON_COST_CENTER,1,W1_PERCENTAGE
CUSTOMER,W1_ACT_RECON_PROP_UNIT,1,PROPERTY_UNIT_CD
CUSTOMER,W1_ASSET,1,PROPERTY_UNIT_CD
CUSTOMER,W1_BI_ASSETCOST_VW,1,PERCENT_PURCHASE
CUSTOMER,W1_BI_SERVICEHISTORY_VW,1,PERMIT_ID
CUSTOMER,W1_BI_STOREROOM_VW,1,SUPERVISOR_ID
CUSTOMER,W1_CALENDAR,1,NUM_PERIODS
CUSTOMER,W1_CHKLST_LINE_ITEM,1,PERMIT_ID
CUSTOMER,W1_CHKLST_TYP,1,PERMIT_ITEM_ONLY_FLG
CUSTOMER,W1_CHKLST_TYP_DFLT_LINE_ITEM,1,PERMIT_TMPL_CD
CUSTOMER,W1_CREW_SHIFT_TYPE,1,SCHEDULE_PERIOD_FLG
CUSTOMER,W1_CU,1,PROPERTY_UNIT_CD
CUSTOMER,W1_CU_COST_CENTER,1,CU_ACCT_USAGE_FLG
CUSTOMER,W1_DIST_CODE,1,GL_ACCT_ALG_CD
CUSTOMER,W1_EMPLOYEE,1,SUPERVISOR_ID
CUSTOMER,W1_EMPLOYEE_TRAINING,1,SUPERVISOR_NOTIFIED
CUSTOMER,W1_GIS_ID_DTLS,1,GIS_OPERATION_FLG
CUSTOMER,W1_INVOICE_HEADER,1,DISCNT_PERCENT
CUSTOMER,W1_INVOICE_HEADER_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_INVOICE_LINE_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_MAT_REQ_HEADER_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_MAT_RET_HEADER_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_NODE,1,W1_OPERATION_FLG
CUSTOMER,W1_NODE_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_ODC_DTL_COST,1,PERCENTAGE
CUSTOMER,W1_OVERHEAD,1,W1_PERCENTAGE
CUSTOMER,W1_PAYMENT_TERM,1,DISCNT_PERCENT
CUSTOMER,W1_PERMIT_ASSET_LOCATION,1,PERMIT_ID
CUSTOMER,W1_PERMIT_CHAR,1,PERMIT_ID
CUSTOMER,W1_PERMIT_CLASS_CHAR,1,PERMIT_CLASS_CD
CUSTOMER,W1_PERMIT_CLASS_L,1,PERMIT_CLASS_CD
CUSTOMER,W1_PERMIT_DOCUMENT,1,PERMIT_ID
CUSTOMER,W1_PERMIT_EMPLOYEE_LOG,1,PERMIT_ID
CUSTOMER,W1_PERMIT_K,1,PERMIT_ID
CUSTOMER,W1_PERMIT_LOG,1,PERMIT_ID
CUSTOMER,W1_PERMIT_LOG_PARM,1,PERMIT_ID
CUSTOMER,W1_PERMIT_NOTE,1,PERMIT_ID
CUSTOMER,W1_PERMIT_RESOURCE,1,PERMIT_ID
CUSTOMER,W1_PERMIT_TMPL_CHAR,1,PERMIT_TMPL_CD
CUSTOMER,W1_PERMIT_TMPL_CHKLST,1,PERMIT_TMPL_CD
CUSTOMER,W1_PERMIT_TMPL_DOCUMENT,1,PERMIT_TMPL_CD
CUSTOMER,W1_PERMIT_TMPL_L,1,PERMIT_TMPL_CD
CUSTOMER,W1_PERMIT_TMPL_NOTE,1,PERMIT_TMPL_CD
CUSTOMER,W1_PERMIT_TMPL_RESRC,1,PERMIT_TMPL_CD
CUSTOMER,W1_PERMIT_TMPL_SVC_HIST_TYPE,1,PERMIT_TMPL_CD
CUSTOMER,W1_PO_HEADER_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_PO_LINE_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_PROJECT,1,PRJ_SUPERVISOR_ID
CUSTOMER,W1_PROJECT_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_PROPERTY_UNIT,1,PROPERTY_UNIT_CD
CUSTOMER,W1_PROPERTY_UNIT_CHAR,1,PROPERTY_UNIT_CD
CUSTOMER,W1_PROPERTY_UNIT_L,1,PROPERTY_UNIT_CD
CUSTOMER,W1_PR_HDR_COST_CTR,1,PERCENTAGE
CUSTOMER,W1_PR_LINE_COST,1,PERCENTAGE
CUSTOMER,W1_RESRC_TYPE,1,PROPERTY_UNIT_CD
CUSTOMER,W1_SVC_HIST,1,PERMIT_ID
CUSTOMER,W1_TAX_RATE_SCHED,1,REBATE_PERCENTAGE
CUSTOMER,W1_TIMEKEEPER,1,TIMEKEEPER_CD
CUSTOMER,W1_TIMEKEEPER_CHAR,1,TIMEKEEPER_CD
CUSTOMER,W1_TIMEKEEPER_EMP,1,TIMEKEEPER_CD
CUSTOMER,W1_TIMEKEEPER_L,1,TIMEKEEPER_CD
CUSTOMER,W1_TIMEKEEPER_LOG,1,TIMEKEEPER_CD
CUSTOMER,W1_TIMEKEEPER_LOG_PARM,1,TIMEKEEPER_CD
CUSTOMER,W1_TIMESHEET,1,TIME_PERIOD_CD
CUSTOMER,W1_TIME_PERIOD,1,TIME_PERIOD_CD
CUSTOMER,W1_TIME_PERIOD_CHAR,1,TIME_PERIOD_CD
CUSTOMER,W1_TIME_PERIOD_L,1,TIME_PERIOD_CD
CUSTOMER,W1_TIMSHEETDTL_COST_CTR,1,PERCENTAGE
CUSTOMER,W1_TMPL_ACT_COST_CENTER,1,PERCENTAGE
CUSTOMER,W1_TMPL_ACT_COST_DIST,1,PERCENTAGE
CUSTOMER,W1_WORK_LOC,1,ILM_RETENTION_PERIOD_FLG
CUSTOMER,W1_WO_COST_CENTER,1,PERCENTAGE
CUSTOMER,X1_BI_USG_EXCEPTION_VW,1,PER_ID
FINANCE,C1_BI_FTGL_VW,17,FT_GL_AMT
FINANCE,C1_BI_FTGL_MONTHLY_A,15,FT_GL_AMT
FINANCE,ERR$_C1_BI_FTGL_MONTHLY_A,15,FT_GL_AMT
FINANCE,FT_GL_DISTRIBUTION_RPT_CURR,12,FT_CRE_DTTM
FINANCE,C1_BI_FT_VW,10,FT_CNT
FINANCE,C1_BI_FT_MONTHLY_A,8,FT_CNT
FINANCE,ERR$_C1_BI_FT_MONTHLY_A,8,FT_CNT
FINANCE,CI_FT,5,FT_ID
FINANCE,FT_RPT_CURR,5,FT_ID
FINANCE,W1_CREW_SHIFT,5,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_TYPE,4,CREW_SHIFT_BUS_OBJ_CD
FINANCE,C1_BI_BILL_VW,3,DAYS_COMPLETED_AFTER_WIN_END
FINANCE,CI_FT_GL,3,FT_ID
FINANCE,CI_SC_EVT_FT,3,FT_ID
FINANCE,W1_BI_LABORHOURS_VW,3,ACT_RESRC_FT_CNT
FINANCE,W1_FT_GL_DTL,3,W1_FT_ID
FINANCE,W1_SHIFT_WEEKLY_TMPL,3,REF_SHIFT_WEEKLY_TMPL_ID
FINANCE,CI_BAL_CTL_MEM,2,FT_TYPE_FLG
FINANCE,CI_BAL_CTL_MEM_VW,2,FT_TYPE_FLG
FINANCE,CI_BAL_CTL_TMP,2,FT_TYPE_FLG
FINANCE,CI_FT_GL_XTR_VW,2,FT_ID
FINANCE,CI_INTV_PF_TYP,2,INTV_PFTY_DATA_AREA
FINANCE,CI_SEAS_SHIFT,2,SEASON_TM_SHIFT_CD
FINANCE,DEVICE_SP_RPT_CURR,2,IN_DATA_SHIFT_DESC
FINANCE,NEW_SERVICE_PIPELINE_RPT_CURR,2,FT_BAL_CUR_AMT
FINANCE,W1_BI_ASSETACTCOST_VW,2,FT_CRE_DTTM
FINANCE,W1_FT,2,W1_FT_ID
FINANCE,ACCT_CUSTOMER_RPT_CURR,1,BILL_AFTER_DT
FINANCE,C0_INSTALLATION,1,GL_BATCH_CD
FINANCE,C1_BI_BILLED_USAGE_VW,1,FT_TYPE_FLG
FINANCE,C1_CS_REQ_ACCT,1,BILL_AFTER_DT
FINANCE,C1_INITIATIVE_LEAD_DEFN,1,C1_DAYS_AFT_LEAD_CRE
FINANCE,CI_ACCT,1,BILL_AFTER_DT
FINANCE,CI_ACCTG_DAYS_VW,1,GL_DIVISION
FINANCE,CI_ACCT_FT_HST_VW,1,FT_TYPE_FLG
FINANCE,CI_AUDIT,1,VAL_AFTER
FINANCE,CI_BF_CHAR,1,SEASON_TM_SHIFT_CD
FINANCE,CI_COLL_RESP,1,DAYS_AFT_PROC_CRE
FINANCE,CI_COP_TYPE,1,SEASON_TM_SHIFT_CD
FINANCE,CI_CUT_EVT,1,DAYS_AFT_PREV_EVT
FINANCE,CI_CUT_RESP,1,DAYS_AFT_PREV_EVT
FINANCE,CI_DST_CODE,1,GL_CONST_ALG_CD
FINANCE,CI_DST_CODE_EFF,1,GL_ACCT
FINANCE,CI_FT_K,1,FT_ID
FINANCE,CI_FT_PROC,1,FT_ID
FINANCE,CI_FT_PROC_VW,1,FT_ID
FINANCE,CI_GL_DIVISION,1,GL_DIVISION
FINANCE,CI_GL_DIVISION_L,1,GL_DIVISION
FINANCE,CI_INSTALLATION,1,GL_BATCH_CD
FINANCE,CI_INTV_REG_TYP,1,SEASON_TM_SHIFT_CD
FINANCE,CI_OD_EVT,1,DAYS_AFT_PREV_EVT
FINANCE,CI_OD_RESP,1,DAYS_AFT_PREV_EVT
FINANCE,CI_SA_TYPE,1,GL_DIVISION
FINANCE,CI_SC_EVT_FT_K,1,SC_EVT_FT_ID
FINANCE,CI_SEAS_TM_SHIFT,1,SEASON_TM_SHIFT_CD
FINANCE,CI_SEAS_TM_SHIFT_L,1,SEASON_TM_SHIFT_CD
FINANCE,CI_SEV_EVT,1,DAYS_AFT_PREV_EVT
FINANCE,CI_SEV_EVT_1031,1,DAYS_AFT_PREV_EVT
FINANCE,CI_SEV_RESP,1,DAYS_AFT_PREV_EVT
FINANCE,CI_TIME_ZONE,1,SEASON_TM_SHIFT_CD
FINANCE,CI_TIME_ZONE_L,1,SHIFT_TIME_ZONE_LABEL
FINANCE,CI_TMAP_TYPE,1,SEASON_TM_SHIFT_CD
FINANCE,CI_WF_EVT,1,DAYS_AFT_PREV_EVT
FINANCE,CI_WF_RESP,1,DAYS_AFT_PREV_EVT
FINANCE,CI_WO_RESP,1,DAYS_AFT_PROC_CRE
FINANCE,D1_DVC,1,IN_DATA_SHIFT_FLG
FINANCE,D1_DVC_TYPE,1,IN_DATA_SHIFT_FLG
FINANCE,SA_AGED_BAL_RPT_CURR,1,GOVERNED_ARREARS_FT_COUNT
FINANCE,W1_CREW_SHIFT_ACT_SCHED,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_CHAR,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_K,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_LOG,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_LOG_PARM,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_MEMBER,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_SERVICE_AREA,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_SERVICE_CLASS,1,CREW_SHIFT_ID
FINANCE,W1_CREW_SHIFT_TYPE_CHAR,1,CREW_SHIFT_TYPE_CD
FINANCE,W1_CREW_SHIFT_TYPE_L,1,CREW_SHIFT_TYPE_CD
FINANCE,W1_DIST_CODE,1,GL_ACCT_ALG_CD
FINANCE,W1_DIST_CODE_GL_DETAIL,1,W1_GL_ACCOUNT
FINANCE,W1_EMP_AUTO_TIMESHEET,1,CREW_SHIFT_TYPE_CD
FINANCE,W1_FT_CHAR,1,W1_FT_ID
FINANCE,W1_FT_K,1,W1_FT_ID
FINANCE,W1_FT_LOG,1,W1_FT_ID
FINANCE,W1_FT_LOG_PARM,1,W1_FT_ID
FINANCE,W1_FT_PROCESS,1,W1_FT_ID
FINANCE,W1_MOBILE_SUBSCR,1,CREW_SHIFT_ID
FINANCE,W1_SHIFT_WEEKLY_TMPL_CHAR,1,SHIFT_WEEKLY_TMPL_ID
FINANCE,W1_SHIFT_WEEKLY_TMPL_K,1,SHIFT_WEEKLY_TMPL_ID
FINANCE,W1_SHIFT_WEEKLY_TMPL_LOG,1,SHIFT_WEEKLY_TMPL_ID
FINANCE,W1_SHIFT_WEEKLY_TMPL_LOG_PARM,1,SHIFT_WEEKLY_TMPL_ID
FINANCE,W1_TIMESHEET_DETAIL,1,CREW_SHIFT_TYPE_CD
FINANCE,X1_BI_DVC_INFO_VW,1,IN_DATA_SHIFT_FLG
FUND,CI_FUND,2,FUND_CD
FUND,C0_INSTALLATION,1,FUND_ACTG_FLG
FUND,CI_DST_CODE_EFF,1,FUND_CD
FUND,CI_FUND_L,1,FUND_CD
FUND,CI_INSTALLATION,1,FUND_ACTG_FLG
METER,CI_SA_TYPE,1,C1_PREPAID_METER_FLG
METER,CMS_D1_DVC_IDENTIFIER_VW,1,INTERNAL_METER_NUMBER
PAYMENTS,C1_BI_BILL_VW,8,APAY_AMT
PAYMENTS,CI_BILL,8,APAY_AMT
PAYMENTS,C1_MKTMSG_PAY_DTL,7,MKTMSG_PAY_ID
PAYMENTS,PAY_EVENT_RPT_CURR,7,PAY_AMT
PAYMENTS,W1_INVOICE_HEADER,6,AUTO_PAY_FLG
PAYMENTS,C1_PA_RQST_TYPE,5,PA_RQST_DOWN_PAY_APPL_FLG
PAYMENTS,CI_APAY_CLR_STG,5,ACCT_APAY_ID
PAYMENTS,CI_SA_TYPE,5,DEL_PAY_PRIO_FLG
PAYMENTS,W1_VENDOR_LOC,5,AUTO_PAY_FLG
PAYMENTS,C1_CS_REQ_ACCT_APAY,4,ACCT_APAY_ID
PAYMENTS,C1_MKTMSG_PAY,4,MKTMSG_PAY_ID
PAYMENTS,CI_ACCT_APAY,4,ACCT_APAY_ID
PAYMENTS,CI_NB_SCHED_PAY,4,APAY_CLR_ID
PAYMENTS,CI_PAY,4,PAY_AMT
PAYMENTS,CI_PAY_TND_VW,4,PAY_EVENT_ID
PAYMENTS,CI_PAY_VW,4,PAY_EVENT_ID
PAYMENTS,FT_GL_DISTRIBUTION_RPT_CURR,4,PAY_ID
PAYMENTS,C1_PER_SS_PAYOPT,3,APAY_SRC_CD
PAYMENTS,CI_ADJ_APREQ,3,PAY_DOC_DT
PAYMENTS,CI_PAY_SEG,3,PAY_ID
PAYMENTS,CI_PAY_TNDR,3,PAYOR_ACCT_ID
PAYMENTS,CI_PP,3,PAYOR_ACCT_ID
PAYMENTS,FT_RPT_CURR,3,PAY_ID
PAYMENTS,C1_PA_RQST,2,PA_RQST_DOWN_PAY_AMT
PAYMENTS,C1_PROV_CONFIG_OPT,2,PAY_REL_FLG
PAYMENTS,CI_APAY_RT_TYPE,2,APAY_DATE_CALC_ALG
PAYMENTS,CI_APAY_SRC,2,APAY_RTE_TYPE_CD
PAYMENTS,CI_APAY_SRC_L,2,APAY_SRC_CD
PAYMENTS,CI_PAY_EVENT,2,PAY_DT
PAYMENTS,CI_PAY_EVT_EXCP,2,PAY_EVENT_ID
PAYMENTS,CI_PAY_EXCP,2,PAY_EXCP_FLG
PAYMENTS,CI_PAY_METH,2,APAY_SW
PAYMENTS,CI_PAY_TNDR_ST,2,PAY_TENDER_ID
PAYMENTS,CI_PEVT_DTL_ST,2,APAY_SRC_CD
PAYMENTS,CI_SPR,2,PAY_REL_FLG
PAYMENTS,CMS_C1_PA_RQST_BODA_VW,2,PA_PAYMENT_TERMS
PAYMENTS,W1_BC_HEADER,2,AUTO_PAY_FLG
PAYMENTS,W1_PO_HEADER,2,AUTO_PAY_FLG
PAYMENTS,W1_PR_HDR,2,AUTO_PAY_FLG
PAYMENTS,C0_INSTALLATION,1,APAY_CRE_OPT_FLG
PAYMENTS,C1_BI_FTGL_VW,1,PAY_SEG_ID
PAYMENTS,C1_BI_FT_VW,1,PAY_SEG_ID
PAYMENTS,C1_CIS_DIV_RTYP,1,APAY_RTE_TYPE_CD
PAYMENTS,C1_CS_REQ_SA,1,NB_APAY_FLG
PAYMENTS,C1_MKTMSG_PAY_K,1,MKTMSG_PAY_ID
PAYMENTS,C1_MKTMSG_PAY_LOG,1,MKTMSG_PAY_ID
PAYMENTS,C1_MKTMSG_PAY_LOG_PARM,1,MKTMSG_PAY_ID
PAYMENTS,C1_MKTMSG_PAY_REL_OBJ,1,MKTMSG_PAY_ID
PAYMENTS,C1_PA_RQST_TYPE_DOWN_PAY_OPT,1,PA_RQST_DOWN_PAY_PCT
PAYMENTS,C1_PER_SS_PAYOPT_K,1,PER_PAY_OPT_ID
PAYMENTS,CI_ACCT_APAY_K,1,ACCT_APAY_ID
PAYMENTS,CI_APAY_CLR_STG_K,1,APAY_CLR_ID
PAYMENTS,CI_APAY_RT_TYPE_L,1,APAY_RTE_TYPE_CD
PAYMENTS,CI_CUST_CL,1,NON_CIS_PAYMENT_SW
PAYMENTS,CI_INSTALLATION,1,APAY_CRE_OPT_FLG
PAYMENTS,CI_MATCH_EVT,1,PAY_ID
PAYMENTS,CI_MATCH_TYPE,1,PAY_DIST_OVRD_ALG
PAYMENTS,CI_NB_RULE,1,PAY_SCH_ALG_TY_CD
PAYMENTS,CI_NB_SCHED_PAY_K,1,NB_SCHED_PAY_ID
PAYMENTS,CI_PAY_CHAR,1,PAY_ID
PAYMENTS,CI_PAY_EVENT_K,1,PAY_EVENT_ID
PAYMENTS,CI_PAY_EVT_CHAR,1,PAY_EVENT_ID
PAYMENTS,CI_PAY_K,1,PAY_ID
PAYMENTS,CI_PAY_METH_L,1,PAY_METH_CD
PAYMENTS,CI_PAY_SEG_K,1,PAY_SEG_ID
PAYMENTS,CI_PAY_SEG_TYPE,1,PAY_SEG_TYPE_CD
PAYMENTS,CI_PAY_SEG_TYPE_L,1,PAY_SEG_TYPE_CD
PAYMENTS,CI_PAY_ST,1,PAY_AMT
PAYMENTS,CI_PAY_TMPL,1,PAY_TMPL_CD
PAYMENTS,CI_PAY_TMPL_L,1,PAY_TMPL_CD
PAYMENTS,CI_PAY_TNDR_CHAR,1,PAY_TENDER_ID
PAYMENTS,CI_PAY_TNDR_K,1,PAY_TENDER_ID
PAYMENTS,CI_PAY_TNDR_ST_CHAR,1,PAY_CHAR_ENT_FLG
PAYMENTS,CI_PEVT_DST_DTL,1,PAY_EVENT_ID
PAYMENTS,CI_PP_SCHED_PAY,1,APAY_CLR_ID
PAYMENTS,CI_SA,1,NB_APAY_FLG
PAYMENTS,CI_SA_BK_1102,1,NB_APAY_FLG
PAYMENTS,CI_TENDER_TYPE,1,GENERATE_APAY_SW
PAYMENTS,CI_THRD_PTY,1,THRD_PTY_PAYOR_CD
PAYMENTS,CI_THRD_PTY_L,1,THRD_PTY_PAYOR_CD
PAYMENTS,W1_PAYMENT_TERM,1,PAYMENT_TERM_CD
PAYMENTS,W1_PAYMENT_TERM_CHAR,1,PAYMENT_TERM_CD
PAYMENTS,W1_PAYMENT_TERM_L,1,PAYMENT_TERM_CD
PAYMENTS,W1_VENDOR_LOC_PAYTO_LOC,1,PAY_TO_LOC
PREMISE,CASE_PREM_CONTACT_RPT_CURR,16,PREM_ADDRESS1
PREMISE,DEVICE_SP_RPT_CURR,8,PREM_ADDRESS1
PREMISE,WORKFLOW_QUEUE_RPT_CURR,8,FK_PREM_ID
PREMISE,C1_CS_REQ_PREM,7,CS_REQ_PREM_ACT_FLG
PREMISE,FIELD_ACTIVITY_RPT_CURR,5,PREM_ADDRESS1
PREMISE,CI_ENRL,4,ENRL_PREM_INFO_FLG
PREMISE,CI_PREM,4,PREM_DATA_AREA
PREMISE,CI_PREM_BKUP,4,PREM_DATA_AREA
PREMISE,NEW_SERVICE_PIPELINE_RPT_CURR,4,CHAR_PREM_ID
PREMISE,ACCT_CUSTOMER_RPT_CURR,2,MAILING_PREM_ID
PREMISE,C1_CS_REQ_ACCT,2,MAILING_PREM_ID
PREMISE,C1_CS_REQ_SVC_LOC,2,CS_REQ_PREM_ID
PREMISE,CI_ACCT,2,MAILING_PREM_ID
PREMISE,CI_CAMPAIGN,2,PREM_OPT_FLG
PREMISE,CI_SP,2,OVRD_PREM_FLD_INFO_FLG
PREMISE,FT_GL_DISTRIBUTION_RPT_CURR,2,BSEG_PREM_ID
PREMISE,SA_AGED_BAL_RPT_CURR,2,CHAR_PREM_ID
PREMISE,BILLABLE_CHARGE_RPT_CURR,1,CHAR_PREM_ID
PREMISE,BSEG_BILLED_USAGE_RPT_CURR,1,PREM_ID
PREMISE,BSEG_SQ_USAGE_RPT_CURR,1,PREM_ID
PREMISE,C0_INSTALLATION,1,PREM_GEOTY_REQ_FLG
PREMISE,C1_BI_BILLED_USAGE_VW,1,PREM_ID
PREMISE,C1_BI_FTGL_VW,1,PREM_ID
PREMISE,C1_BI_FT_VW,1,PREM_ID
PREMISE,C1_BI_SEVPROC_VW,1,PREM_ID
PREMISE,C1_CS_REQ_PREM_ALT_ADDR,1,CS_REQ_PREM_ID
PREMISE,C1_CS_REQ_PREM_CHAR,1,CS_REQ_PREM_ID
PREMISE,C1_CS_REQ_PREM_GEO,1,CS_REQ_PREM_ID
PREMISE,C1_CS_REQ_PREM_K,1,CS_REQ_PREM_ID
PREMISE,C1_CS_REQ_PREM_LOG,1,CS_REQ_PREM_ID
PREMISE,C1_CS_REQ_PREM_LOG_PARM,1,CS_REQ_PREM_ID
PREMISE,C1_CS_REQ_SA,1,CHAR_PREM_ID
PREMISE,C1_CS_REQ_TYPE,1,CS_REQ_PREM_BUS_OBJ_CD
PREMISE,C1_CUST_REL_REQ,1,PREM_ID
PREMISE,C1_SYRQ_PREM_ALL_VW,1,PREM_ID
