section,domain_name,Usage_Transaction_Exception___Domain
section,workstream,Common

PHYSICAL_TABLES
domain_table_alias,physical_table
D1_USAGE_EXCP,D1_USAGE_EXCP
CI_TD_DRLKEY,CI_TD_DRLKEY
CI_TD_DRLKEY_TY,CI_TD_DRLKEY_TY
CI_TD_ENTRY,CI_TD_ENTRY
D1_USAGE,D1_USAGE
D1_US_CONTACT,D1_US_CONTACT
D1_CONTACT_IDENTIFIER,D1_CONTACT_IDENTIFIER
CI_PER_NAME,CI_PER_NAME
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_5,CI_LOOKUP_VAL_L
F1_BUS_OBJ_L,F1_BUS_OBJ_L
F1_BUS_OBJ_L_1,F1_BUS_OBJ_L
D1_USAGE_EXCP_TYPE_L,D1_USAGE_EXCP_TYPE_L
D1_USG_GRP_L,D1_USG_GRP_L
D1_USG_RULE_L,D1_USG_RULE_L
CI_TD_TYPE_L,CI_TD_TYPE_L
CI_ROLE_L,CI_ROLE_L
SC_USER,SC_USER
SC_USER_1,SC_USER
SC_USER_2,SC_USER
D1_US_SP,D1_US_SP
D1_SP,D1_SP
CI_ACC_GRP_L,CI_ACC_GRP_L
F1_BUS_OBJ_STATUS_L,F1_BUS_OBJ_STATUS_L
D1_SP_TYPE_L,D1_SP_TYPE_L
D1_DIVISION_L,D1_DIVISION_L
D1_MKT_L,D1_MKT_L
D1_MSRMT_CYC_L,D1_MSRMT_CYC_L
D1_MSRMT_CYC_RTE_L,D1_MSRMT_CYC_RTE_L
CI_TIME_ZONE_L,CI_TIME_ZONE_L
JoinTree_1,D1_USAGE_EXCP

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,21,inner,D1_USAGE_EXCP,CI_LOOKUP_VAL_L_1,D1_USAGE_EXCP.OPEN_CLOSE_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'OPEN_CLOSE_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,22,inner,D1_USAGE,D1_US_SP,D1_USAGE.US_ID == D1_US_SP.US_ID
JoinTree_1,23,inner,D1_US_SP,D1_SP,D1_US_SP.D1_SP_ID == D1_SP.D1_SP_ID and D1_SP.BO_STATUS_CD == 'ACTIVE'
JoinTree_1,24,inner,D1_SP,CI_ACC_GRP_L,D1_SP.ACCESS_GRP_CD == CI_ACC_GRP_L.ACCESS_GRP_CD and CI_ACC_GRP_L.LANGUAGE_CD == 'ENG'
JoinTree_1,25,inner,D1_SP,F1_BUS_OBJ_L_1,D1_SP.BUS_OBJ_CD == F1_BUS_OBJ_L_1.BUS_OBJ_CD and F1_BUS_OBJ_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,26,leftOuter,D1_SP,F1_BUS_OBJ_STATUS_L,D1_SP.BO_STATUS_CD == F1_BUS_OBJ_STATUS_L.BO_STATUS_CD and D1_SP.BUS_OBJ_CD == F1_BUS_OBJ_STATUS_L.BUS_OBJ_CD and F1_BUS_OBJ_STATUS_L.DESCR == 'ENG'
JoinTree_1,27,inner,D1_SP,D1_SP_TYPE_L,D1_SP.D1_SP_TYPE_CD == D1_SP_TYPE_L.D1_SP_TYPE_CD and D1_SP_TYPE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,28,leftOuter,D1_SP,D1_DIVISION_L,D1_SP.DIVISION_CD == D1_DIVISION_L.DIVISION_CD and D1_DIVISION_L.LANGUAGE_CD == 'ENG'
JoinTree_1,29,leftOuter,D1_SP,D1_MKT_L,D1_SP.MKT_CD == D1_MKT_L.MKT_CD and D1_MKT_L.LANGUAGE_CD == 'ENG'
JoinTree_1,30,leftOuter,D1_SP,D1_MSRMT_CYC_L,D1_SP.MSRMT_CYC_CD == D1_MSRMT_CYC_L.MSRMT_CYC_CD and D1_MSRMT_CYC_L.LANGUAGE_CD == 'ENG'
JoinTree_1,31,leftOuter,D1_SP,D1_MSRMT_CYC_RTE_L,D1_SP.MSRMT_CYC_CD == D1_MSRMT_CYC_RTE_L.MSRMT_CYC_CD and D1_SP.MSRMT_CYC_RTE_CD == D1_MSRMT_CYC_RTE_L.MSRMT_CYC_RTE_CD and D1_MSRMT_CYC_RTE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,32,inner,D1_SP,CI_TIME_ZONE_L,D1_SP.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,33,leftOuter,D1_SP,CI_LOOKUP_VAL_L_4,D1_SP.DISCONN_LOC_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'DISCONN_LOC_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
JoinTree_1,34,inner,D1_SP,CI_LOOKUP_VAL_L_5,D1_SP.SP_SRC_STAT_FLG == CI_LOOKUP_VAL_L_5.FIELD_VALUE and CI_LOOKUP_VAL_L_5.FIELD_NAME == 'SP_SRC_STAT_FLG' and CI_LOOKUP_VAL_L_5.LANGUAGE_CD == 'ENG'

EXPOSED_FIELDS
item_group_label,field_label,source_table,source_column,dimension_or_measure,default_aggregation
1.) Usage Transaction Exception,Status (Usage Transaction Exception),JoinTree_1.D1_USAGE_EXCP,BO_STATUS_CD,,
1.) Usage Transaction Exception,Business Object (Usage Transaction Exception),JoinTree_1.D1_USAGE_EXCP,BUS_OBJ_CD,,
1.) Usage Transaction Exception,Create Date/Time (Usage Transaction Exception),JoinTree_1.D1_USAGE_EXCP,CRE_DTTM,,
