section,domain_name,Service_Agreement___Domain
section,workstream,Customer Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_SA_CONTERM,CI_SA_CONTERM
CI_TOU_CONT_VAL,CI_TOU_CONT_VAL
CI_SA,CI_SA
CI_ACCT,CI_ACCT
CI_ACCT_PER,CI_ACCT_PER
CI_PER_NAME,CI_PER_NAME
CI_PREM,CI_PREM
CI_SA_TYPE,CI_SA_TYPE
CI_BF_L,CI_BF_L
CI_TAX_EX_TYPE_L,CI_TAX_EX_TYPE_L
CI_TOU_GRP_L,CI_TOU_GRP_L
CI_TOU_L,CI_TOU_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_CIS_DIVISION_L,CI_CIS_DIVISION_L
CI_PREM_TYPE_L,CI_PREM_TYPE_L
CI_SA_TYPE_L,CI_SA_TYPE_L
JoinTree_1,CI_SA_CONTERM

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
1.) Service Agreement Contract Terms,Percent Exempt,JoinTree_1.CI_SA_CONTERM,PCT_EXEMPT,,
1.) Service Agreement Contract Terms,Tax Certificate,JoinTree_1.CI_SA_CONTERM,TAX_CERT,,
1.) Service Agreement Contract Terms,Tax Exemption Type,JoinTree_1.CI_SA_CONTERM,TAX_EX_TYPE_CD,,
1.) Service Agreement Contract Terms,Contract Term Value,JoinTree_1.CI_SA_CONTERM,VAL,,
1.) Service Agreement Contract Terms,Contract Term Version,JoinTree_1.CI_SA_CONTERM,VERSION,,
1.) Service Agreement Contract Terms,Time of Use Group,JoinTree_1.CI_SA_CONTERM,TOU_GRP_CD,,
1.1) TOU Contract Values,Service Agreement ID,JoinTree_1.CI_TOU_CONT_VAL,SA_ID,,
1.1) TOU Contract Values,Contract Term Type,JoinTree_1.CI_TOU_CONT_VAL,CONTERM_TYPE_FLG,,
1.1) TOU Contract Values,Contract Term Start Date,JoinTree_1.CI_TOU_CONT_VAL,START_DT,,
1.1) TOU Contract Values,Bill Factor,JoinTree_1.CI_TOU_CONT_VAL,BF_CD,,
1.1) TOU Contract Values,Time of Use Group,JoinTree_1.CI_TOU_CONT_VAL,TOU_GRP_CD,,
1.1) TOU Contract Values,Time of Use,JoinTree_1.CI_TOU_CONT_VAL,TOU_CD,,
1.1) TOU Contract Values,TOU Contract Value,JoinTree_1.CI_TOU_CONT_VAL,VAL,,
1.1) TOU Contract Values,TOU Contract Value Version,JoinTree_1.CI_TOU_CONT_VAL,VERSION,,
1.2) Service Agreement Context,Service Agreement ID,JoinTree_1.CI_SA,SA_ID,,
1.2) Service Agreement Context,Prop Dcl Rsn Code,JoinTree_1.CI_SA,PROP_DCL_RSN_CD,,
1.2) Service Agreement Context,Prop SA ID,JoinTree_1.CI_SA,PROP_SA_ID,,
1.2) Service Agreement Context,CIS Division,JoinTree_1.CI_SA,CIS_DIVISION,,
1.2) Service Agreement Context,Service Agreement Type,JoinTree_1.CI_SA,SA_TYPE_CD,,
1.2) Service Agreement Context,Start Opt Code,JoinTree_1.CI_SA,START_OPT_CD,,
1.2) Service Agreement Context,Service Agreement Start Date,JoinTree_1.CI_SA,START_DT,,
1.2) Service Agreement Context,Service Agreement Status,JoinTree_1.CI_SA,SA_STATUS_FLG,,
1.2) Service Agreement Context,Account ID,JoinTree_1.CI_SA,ACCT_ID,,
1.2) Service Agreement Context,Service Agreement End Date,JoinTree_1.CI_SA,END_DT,,
1.2) Service Agreement Context,Old Acct ID,JoinTree_1.CI_SA,OLD_ACCT_ID,,
1.2) Service Agreement Context,Cust Read Flag,JoinTree_1.CI_SA,CUST_READ_FLG,,
1.2) Service Agreement Context,Allow Est Switch,JoinTree_1.CI_SA,ALLOW_EST_SW,,
1.2) Service Agreement Context,Sic Code,JoinTree_1.CI_SA,SIC_CD,,
1.2) Service Agreement Context,Characteristic Premise ID,JoinTree_1.CI_SA,CHAR_PREM_ID,,
1.2) Service Agreement Context,Tot To Bill Amt,JoinTree_1.CI_SA,TOT_TO_BILL_AMT,,
1.2) Service Agreement Context,Currency Code,JoinTree_1.CI_SA,CURRENCY_CD,,
1.2) Service Agreement Context,Version,JoinTree_1.CI_SA,VERSION,,
1.2) Service Agreement Context,Sa Rel ID,JoinTree_1.CI_SA,SA_REL_ID,,
1.2) Service Agreement Context,Strt Rsn Flag,JoinTree_1.CI_SA,STRT_RSN_FLG,,
1.2) Service Agreement Context,Stop Rsn Flag,JoinTree_1.CI_SA,STOP_RSN_FLG,,
1.2) Service Agreement Context,Strt Reqed By,JoinTree_1.CI_SA,STRT_REQED_BY,,
1.2) Service Agreement Context,Stop Reqed By,JoinTree_1.CI_SA,STOP_REQED_BY,,
1.2) Service Agreement Context,High Bill Amt,JoinTree_1.CI_SA,HIGH_BILL_AMT,,
1.2) Service Agreement Context,Int Calc Date,JoinTree_1.CI_SA,INT_CALC_DT,,
1.2) Service Agreement Context,Ciac Review Date,JoinTree_1.CI_SA,CIAC_REVIEW_DT,,
1.2) Service Agreement Context,Business Activity Description,JoinTree_1.CI_SA,BUS_ACTIVITY_DESC,,
1.2) Service Agreement Context,Ib SA Cutoff Tm,JoinTree_1.CI_SA,IB_SA_CUTOFF_TM,,
1.2) Service Agreement Context,Ib Base Tm Day Flag,JoinTree_1.CI_SA,IB_BASE_TM_DAY_FLG,,
1.2) Service Agreement Context,Enrl ID,JoinTree_1.CI_SA,ENRL_ID,,
1.2) Service Agreement Context,Special Usage Flag,JoinTree_1.CI_SA,SPECIAL_USAGE_FLG,,
1.2) Service Agreement Context,Prop SA Stat Flag,JoinTree_1.CI_SA,PROP_SA_STAT_FLG,,
1.2) Service Agreement Context,Nbr Pymnt Periods,JoinTree_1.CI_SA,NBR_PYMNT_PERIODS,,
1.2) Service Agreement Context,Nb Rule Code,JoinTree_1.CI_SA,NB_RULE_CD,,
1.2) Service Agreement Context,Expire Date,JoinTree_1.CI_SA,EXPIRE_DT,,
1.2) Service Agreement Context,Renewal Date,JoinTree_1.CI_SA,RENEWAL_DT,,
1.2) Service Agreement Context,Nb Apay Flag,JoinTree_1.CI_SA,NB_APAY_FLG,,
1.2) Service Agreement Context,Sa Data Area,JoinTree_1.CI_SA,SA_DATA_AREA,,
1.3) Account Context,Account ID,JoinTree_1.CI_ACCT,ACCT_ID,,
