section,domain_name,Write_Offs___Domain
section,workstream,Debt Management

PHYSICAL_TABLES
domain_table_alias,physical_table
C1_BI_WOPROC_VW,C1_BI_WOPROC_VW
CI_PER_NAME,CI_PER_NAME
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_WO_CNTL_L,CI_WO_CNTL_L
CI_WO_PROC_TMPL_L,CI_WO_PROC_TMPL_L
CI_WO_EVT_TYP_L,CI_WO_EVT_TYP_L
CI_WO_EVT_TYP_L_1,CI_WO_EVT_TYP_L
JoinTree_1,C1_BI_WOPROC_VW

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
EXPOSED_FIELDS
item_group_label,field_label,source_table,source_column,dimension_or_measure,default_aggregation
Process Core,Write Off Process ID,JoinTree_1.C1_BI_WOPROC_VW,UNCOLL_PROC_ID,,
Process Core,Account ID,JoinTree_1.C1_BI_WOPROC_VW,ACCT_ID,,
Process Core,Person ID,JoinTree_1.C1_BI_WOPROC_VW,PER_ID,,
Process Core,Person Name,JoinTree_1.CI_PER_NAME,ENTITY_NAME,,
Process Core,Currency Code,JoinTree_1.C1_BI_WOPROC_VW,CURRENCY_CD,,
Process Core,Process Start DTTM,JoinTree_1.C1_BI_WOPROC_VW,CRE_DTTM,,
Process Core,Process Complete Date,JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_COMPL_DT,,
Process Core,Process Duration (Days),JoinTree_1.C1_BI_WOPROC_VW,UNCOLL_PROC_DUR,,
Process Core,Write Off Status Code,JoinTree_1.C1_BI_WOPROC_VW,WO_STATUS_FLG,,
Process Core,Write Off Status Description,JoinTree_1.CI_LOOKUP_VAL_L,DESCR,,
Process Core,Uncoll Process Status Code,JoinTree_1.C1_BI_WOPROC_VW,UNCOLL_PROC_STAT_FLG,,
Process Core,Uncoll Process Status Description,JoinTree_1.CI_LOOKUP_VAL_L_1,DESCR,,
Process Core,Write Off Status Reason Code,JoinTree_1.C1_BI_WOPROC_VW,WO_STAT_RSN_FLG,,
Process Core,Write Off Status Reason Description,JoinTree_1.CI_LOOKUP_VAL_L_2,DESCR,,
Process Core,Comments,JoinTree_1.C1_BI_WOPROC_VW,COMMENTS,,
Process Configuration,Write Off Control Code,JoinTree_1.C1_BI_WOPROC_VW,WO_CNTL_CD,,
Process Configuration,Write Off Control Description,JoinTree_1.CI_WO_CNTL_L,DESCR,,
Process Configuration,Write Off Template Code,JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_TMPL_CD,,
Process Configuration,Write Off Template Description,JoinTree_1.CI_WO_PROC_TMPL_L,DESCR,,
Process Configuration,Effective Event Type Code,JoinTree_1.C1_BI_WOPROC_VW,EFF_WO_EVT_TYP_CD,,
Process Configuration,Effective Event Type Description,JoinTree_1.CI_WO_EVT_TYP_L,DESCR,,
Process Configuration,Next Event Type Code,JoinTree_1.C1_BI_WOPROC_VW,NEXT_WO_EVT_TYP_CD,,
Process Configuration,Next Event Type Description,JoinTree_1.CI_WO_EVT_TYP_L_1,DESCR,,
