section,domain_name,Measurement_Snapshot___Domain
section,workstream,Meter Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
D1_MSRMT_RPT_CURR,D1_MSRMT_RPT_CURR

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
Measuring Component,Measuring Component Status,D1_MSRMT_RPT_CURR,MC_BO_STATUS_DESC,,
Measuring Component,Measuring Component Status Reason Code,D1_MSRMT_RPT_CURR,MC_BO_STATUS_REASON_CD,,
Measuring Component,Digits Left Of Decimal,D1_MSRMT_RPT_CURR,D1_NBR_OF_DGTS_LFT,,
Measuring Component,Digits Right Of Decimal,D1_MSRMT_RPT_CURR,D1_NBR_OF_DGTS_RGT,,
Measuring Component,Measuring Component Multiplier,D1_MSRMT_RPT_CURR,MEASR_COMP_MULTIPLIER,,
Measuring Component,Full Scale,D1_MSRMT_RPT_CURR,D1_FULL_SCALE,,
Measuring Component,Read Sequence,D1_MSRMT_RPT_CURR,D1_READ_SEQ,,
Measuring Component,Measuring Component Time Zone Code,D1_MSRMT_RPT_CURR,MC_TIME_ZONE_CD,,
Measuring Component,Measuring Component Time Zone,D1_MSRMT_RPT_CURR,MC_TIME_ZONE_DESC,,
Measuring Component,Latest Measurement Date Time,D1_MSRMT_RPT_CURR,LATEST_MSRMT_DTTM,,
Measuring Component,Most Recent Measurement Date Time,D1_MSRMT_RPT_CURR,MOST_RECENT_MSRMT_DTTM,,
Measuring Component,Most Recent Non Estimated Measurement Date Time,D1_MSRMT_RPT_CURR,MOST_RECENT_NON_EST_MSRMT_DTTM,,
Measuring Component,Adjusted Latest Measurement Date Time,D1_MSRMT_RPT_CURR,ADJ_LATEST_MSRMT_DTTM,,
Measuring Component,Most Recent Reading Value,D1_MSRMT_RPT_CURR,MOST_RECENT_MSRMT_READING_VAL,,
Measuring Component,Most Recent Reading Condition Code,D1_MSRMT_RPT_CURR,MOST_RECENT_MSRMT_READING_COND,,
Measuring Component,Most Recent Reading Condition,D1_MSRMT_RPT_CURR,MOST_RECENT_MSRMT_READING_COND_DESC,,
Measuring Component,Measuring Component User ID,D1_MSRMT_RPT_CURR,MC_USER_ID,,
Measuring Component,Measuring Component User Name,D1_MSRMT_RPT_CURR,MC_USER_NAME,,
Measuring Component,Measuring Component Access Group Code,D1_MSRMT_RPT_CURR,MC_ACCESS_GRP_CD,,
Measuring Component,Measuring Component Access Group,D1_MSRMT_RPT_CURR,MC_ACCESS_GRP_DESC,,
Measuring Component,Attribute Value ID,D1_MSRMT_RPT_CURR,ATTR_VAL_ID,,
Measuring Component,Measuring Component Created Date Time,D1_MSRMT_RPT_CURR,MC_CRE_DTTM,,
Measuring Component,Measuring Component Status Updated Date Time,D1_MSRMT_RPT_CURR,MC_STATUS_UPD_DTTM,,
Install Event,Install Event ID,D1_MSRMT_RPT_CURR,INSTALL_EVT_ID,,
Install Event,Install Event Status Code,D1_MSRMT_RPT_CURR,INSTALL_BO_STATUS_CD,,
Install Event,Install Event Status Reason Code,D1_MSRMT_RPT_CURR,INSTALL_BO_STATUS_REASON_CD,,
Install Event,Install Date Time,D1_MSRMT_RPT_CURR,INSTALL_DTTM,,
Install Event,Removal Date Time,D1_MSRMT_RPT_CURR,REMOVAL_DTTM,,
Install Event,Installation Constant,D1_MSRMT_RPT_CURR,INSTALLATION_CONST,,
Install Event,Arm Status Code,D1_MSRMT_RPT_CURR,ARM_STAT_FLG,,
Service Point,Service Point ID,D1_MSRMT_RPT_CURR,D1_SP_ID,,
Service Point,Service Point Type Code,D1_MSRMT_RPT_CURR,D1_SP_TYPE_CD,,
Service Point,Service Point Type,D1_MSRMT_RPT_CURR,D1_SP_TYPE_DESC,,
Service Point,Service Point Business Object Code,D1_MSRMT_RPT_CURR,SP_BUS_OBJ_CD,,
Service Point,Service Point Business Object,D1_MSRMT_RPT_CURR,SP_BUS_OBJ_DESC,,
Service Point,Service Point Status Code,D1_MSRMT_RPT_CURR,SP_BO_STATUS_CD,,
Service Point,Service Point Status,D1_MSRMT_RPT_CURR,SP_BO_STATUS_DESC,,
Service Point,Service Point Status Reason Code,D1_MSRMT_RPT_CURR,SP_BO_STATUS_REASON_CD,,
Service Point,Service Point Source Status Code,D1_MSRMT_RPT_CURR,SP_SRC_STAT_FLG,,
