section,domain_name,Financial_Transaction___Domain
section,workstream,Finance

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_FT,CI_FT
CI_SA,CI_SA
CI_ACCT_PER,CI_ACCT_PER
CI_PER_NAME,CI_PER_NAME
CI_SA_TYPE_L,CI_SA_TYPE_L
CI_PREM,CI_PREM
CI_BSEG,CI_BSEG
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_5,CI_LOOKUP_VAL_L
CI_GL_DIVISION_L,CI_GL_DIVISION_L
SC_USER,SC_USER
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_BILL_CYC_L_1,CI_BILL_CYC_L
CI_BILL_CAN_RSN_L,CI_BILL_CAN_RSN_L
CI_PAY_SEG,CI_PAY_SEG
CI_ADJ,CI_ADJ
CI_PREM_TYPE_L,CI_PREM_TYPE_L
CI_MR_INSTR_L,CI_MR_INSTR_L
CI_MR_WARN_L,CI_MR_WARN_L
CI_TREND_AREA_L,CI_TREND_AREA_L
CI_STATE_L,CI_STATE_L
CI_TIME_ZONE_L,CI_TIME_ZONE_L
CI_ACCT,CI_ACCT
CI_ACCT_MGMT_GR_L,CI_ACCT_MGMT_GR_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_BUD_PLAN_L,CI_BUD_PLAN_L
CI_ADJ_TYPE_L,CI_ADJ_TYPE_L
CI_ADJ_CAN_RSN_L,CI_ADJ_CAN_RSN_L
CI_BAL_CTL_GRP,CI_BAL_CTL_GRP
JoinTree_1,CI_FT

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,21,inner,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
JoinTree_1,22,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
JoinTree_1,23,leftOuter,CI_ACCT,CI_BILL_CYC_L,CI_ACCT.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
JoinTree_1,24,leftOuter,CI_BSEG,CI_BILL_CYC_L_1,CI_BSEG.BILL_CYC_CD == CI_BILL_CYC_L_1.BILL_CYC_CD and CI_BILL_CYC_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,25,leftOuter,CI_BSEG,CI_BILL_CAN_RSN_L,CI_BSEG.CAN_RSN_CD == CI_BILL_CAN_RSN_L.CAN_RSN_CD and CI_BILL_CAN_RSN_L.LANGUAGE_CD == 'ENG'
JoinTree_1,26,inner,CI_BSEG,CI_LOOKUP_VAL_L_3,CI_BSEG.BSEG_STAT_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'BSEG_STAT_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
JoinTree_1,27,inner,CI_ADJ,CI_ADJ_TYPE_L,CI_ADJ.ADJ_TYPE_CD == CI_ADJ_TYPE_L.ADJ_TYPE_CD and CI_ADJ_TYPE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,28,inner,CI_ADJ,CI_LOOKUP_VAL_L_4,CI_ADJ.ADJ_STATUS_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'ADJ_STATUS_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
JoinTree_1,29,leftOuter,CI_ADJ,CI_ADJ_CAN_RSN_L,CI_ADJ.CAN_RSN_CD == CI_ADJ_CAN_RSN_L.CAN_RSN_CD and CI_ADJ_CAN_RSN_L.LANGUAGE_CD == 'ENG'
JoinTree_1,30,leftOuter,CI_FT,CI_BAL_CTL_GRP,CI_FT.BAL_CTL_GRP_ID == CI_BAL_CTL_GRP.BAL_CTL_GRP_ID and CI_FT.REDUNDANT_SW == 'N'
