section,domain_name,Bill_Segment___Domain
section,workstream,Billing and Rates

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_BILL,CI_BILL
CI_ACCT,CI_ACCT
CI_ACCT_PER,CI_ACCT_PER
CI_PER_NAME,CI_PER_NAME
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_BILL_CYC_L_1,CI_BILL_CYC_L
CI_BILL_CYC_L_2,CI_BILL_CYC_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
SC_USER,SC_USER
CI_ACCT_MGMT_GR_L,CI_ACCT_MGMT_GR_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_BUD_PLAN_L,CI_BUD_PLAN_L
CI_BSEG,CI_BSEG
CI_BSEG_CALC,CI_BSEG_CALC
CI_BSEG_READ,CI_BSEG_READ
CI_BSEG_SQ,CI_BSEG_SQ
CI_BILL_CAN_RSN_L,CI_BILL_CAN_RSN_L
CI_RS_L,CI_RS_L
CI_UOM_L,CI_UOM_L
CI_UOM_L_1,CI_UOM_L
CI_UOM_L_2,CI_UOM_L
CI_TOU_L,CI_TOU_L
CI_TOU_L_1,CI_TOU_L
CI_TOU_L_2,CI_TOU_L
CI_SQI_L,CI_SQI_L
CI_SQI_L_1,CI_SQI_L
CI_SQI_L_2,CI_SQI_L
JoinTree_1,CI_BILL

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,16,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
JoinTree_1,17,leftOuter,CI_BSEG,CI_BILL_CYC_L_2,CI_BSEG.BILL_CYC_CD == CI_BILL_CYC_L_2.BILL_CYC_CD and CI_BILL_CYC_L_2.LANGUAGE_CD == 'ENG'
JoinTree_1,18,leftOuter,CI_BSEG,CI_BILL_CAN_RSN_L,CI_BSEG.CAN_RSN_CD == CI_BILL_CAN_RSN_L.CAN_RSN_CD and CI_BILL_CAN_RSN_L.LANGUAGE_CD == 'ENG'
JoinTree_1,19,inner,CI_BSEG,CI_LOOKUP_VAL_L_2,CI_BSEG.BSEG_STAT_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'BSEG_STAT_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
JoinTree_1,20,leftOuter,CI_BSEG_CALC,CI_RS_L,CI_BSEG_CALC.RS_CD == CI_RS_L.RS_CD and CI_RS_L.LANGUAGE_CD == 'ENG'
JoinTree_1,21,inner,CI_BSEG_READ,CI_LOOKUP_VAL_L_3,CI_BSEG_READ.USAGE_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'USAGE_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
JoinTree_1,22,leftOuter,CI_BSEG_READ,CI_LOOKUP_VAL_L_4,CI_BSEG_READ.HOW_TO_USE_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'HOW_TO_USE_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
JoinTree_1,23,leftOuter,CI_BSEG_READ,CI_UOM_L,CI_BSEG_READ.UOM_CD == CI_UOM_L.UOM_CD and CI_UOM_L.LANGUAGE_CD == 'ENG'
JoinTree_1,24,leftOuter,CI_BSEG_READ,CI_UOM_L_1,CI_BSEG_READ.FINAL_UOM_CD == CI_UOM_L_1.UOM_CD and CI_UOM_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,25,leftOuter,CI_BSEG_READ,CI_TOU_L,CI_BSEG_READ.TOU_CD == CI_TOU_L.TOU_CD and CI_TOU_L.LANGUAGE_CD == 'ENG'
JoinTree_1,26,leftOuter,CI_BSEG_READ,CI_TOU_L_1,CI_BSEG_READ.FINAL_TOU_CD == CI_TOU_L_1.TOU_CD and CI_TOU_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,27,leftOuter,CI_BSEG_READ,CI_SQI_L,CI_BSEG_READ.SQI_CD == CI_SQI_L.SQI_CD and CI_SQI_L.LANGUAGE_CD == 'ENG'
