section,domain_name,VEE_Exception___Domain
section,workstream,Common

PHYSICAL_TABLES
domain_table_alias,physical_table
D1_VEE_EXCP,D1_VEE_EXCP
CI_TD_DRLKEY,CI_TD_DRLKEY
CI_TD_DRLKEY_TY,CI_TD_DRLKEY_TY
CI_TD_ENTRY,CI_TD_ENTRY
D1_INIT_MSRMT_DATA,D1_INIT_MSRMT_DATA
D1_MEASR_COMP,D1_MEASR_COMP
D1_DVC_CFG,D1_DVC_CFG
D1_INSTALL_EVT,D1_INSTALL_EVT
D1_SP,D1_SP
F1_BUS_OBJ_L,F1_BUS_OBJ_L
F1_BUS_OBJ_L_1,F1_BUS_OBJ_L
F1_BUS_OBJ_STATUS_L,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_L_1,F1_BUS_OBJ_STATUS_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_5,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_6,CI_LOOKUP_VAL_L
D1_EXCP_TYPE_L,D1_EXCP_TYPE_L
D1_VEE_GRP_L,D1_VEE_GRP_L
D1_VEE_RULE_L,D1_VEE_RULE_L
D1_DIVISION_L,D1_DIVISION_L
D1_MKT_L,D1_MKT_L
D1_MSRMT_CYC_L,D1_MSRMT_CYC_L
D1_MSRMT_CYC_RTE_L,D1_MSRMT_CYC_RTE_L
CI_TIME_ZONE_L,CI_TIME_ZONE_L
SC_USER,SC_USER
SC_USER_1,SC_USER
SC_USER_2,SC_USER
SC_USER_3,SC_USER
SC_USER_4,SC_USER
CI_ROLE_L,CI_ROLE_L
CI_TD_TYPE_L,CI_TD_TYPE_L
CI_SP_TYPE_L,CI_SP_TYPE_L
D1_SP_TYPE_L,D1_SP_TYPE_L
JoinTree_1,D1_VEE_EXCP

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,21,leftOuter,D1_SP,D1_MKT_L,D1_SP.MKT_CD == D1_MKT_L.MKT_CD and D1_MKT_L.LANGUAGE_CD == 'ENG'
JoinTree_1,22,leftOuter,D1_SP,D1_MSRMT_CYC_L,D1_SP.MSRMT_CYC_CD == D1_MSRMT_CYC_L.MSRMT_CYC_CD and D1_MSRMT_CYC_L.LANGUAGE_CD == 'ENG'
JoinTree_1,23,leftOuter,D1_SP,D1_MSRMT_CYC_RTE_L,D1_SP.MSRMT_CYC_RTE_CD == D1_MSRMT_CYC_RTE_L.MSRMT_CYC_RTE_CD and D1_MSRMT_CYC_RTE_L.MSRMT_CYC_CD == D1_SP.MSRMT_CYC_CD and D1_MSRMT_CYC_RTE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,24,inner,D1_SP,CI_TIME_ZONE_L,D1_SP.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,25,inner,D1_SP,CI_LOOKUP_VAL_L_4,D1_SP.SP_SRC_STAT_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'SP_SRC_STAT_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
JoinTree_1,26,leftOuter,CI_TD_ENTRY,SC_USER,CI_TD_ENTRY.ASSIGNED_TO == SC_USER.USER_ID
JoinTree_1,27,leftOuter,CI_TD_ENTRY,SC_USER_1,CI_TD_ENTRY.ASSIGNED_USER_ID == SC_USER_1.USER_ID
JoinTree_1,28,leftOuter,CI_TD_ENTRY,SC_USER_2,CI_TD_ENTRY.COMPLETE_USER_ID == SC_USER_2.USER_ID
JoinTree_1,29,inner,CI_TD_ENTRY,CI_ROLE_L,CI_TD_ENTRY.ROLE_ID == CI_ROLE_L.ROLE_ID and CI_ROLE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,30,inner,CI_TD_ENTRY,CI_LOOKUP_VAL_L_5,CI_TD_ENTRY.TD_PRIORITY_FLG == CI_LOOKUP_VAL_L_5.FIELD_VALUE and CI_LOOKUP_VAL_L_5.FIELD_NAME == 'TD_PRIORITY_FLG' and CI_LOOKUP_VAL_L_5.LANGUAGE_CD == 'ENG'
