section,domain_name,Crew___Domain
section,workstream,Field Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
C1_REPRESENTATIVE,C1_REPRESENTATIVE
D1_ACTIVITY_CHAR,D1_ACTIVITY_CHAR
D1_ACTIVITY,D1_ACTIVITY
CMS_D1_ACTIVITY_CHAR_VW,CMS_D1_ACTIVITY_CHAR_VW
C1_REPRESENTATIVE_L,C1_REPRESENTATIVE_L
F1_BUS_OBJ_L,F1_BUS_OBJ_L
F1_BUS_OBJ_L_1,F1_BUS_OBJ_L
F1_BUS_OBJ_STATUS_L,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_L_1,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_RSN_L,F1_BUS_OBJ_STATUS_RSN_L
F1_BUS_OBJ_STATUS_RSN_L_1,F1_BUS_OBJ_STATUS_RSN_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
SC_USER,SC_USER
SC_USER_1,SC_USER
CI_NT_XID_L,CI_NT_XID_L
D1_ACTIVITY_TYPE_L,D1_ACTIVITY_TYPE_L
F1_EXT_LOOKUP_VAL_L,F1_EXT_LOOKUP_VAL_L
F1_EXT_LOOKUP_VAL_L_1,F1_EXT_LOOKUP_VAL_L
F1_EXT_LOOKUP_VAL_L_2,F1_EXT_LOOKUP_VAL_L
D1_ACTIVITY_TYPE,D1_ACTIVITY_TYPE
CMS_D1_ACTIVITY_D1FA_BODA_VW,CMS_D1_ACTIVITY_D1FA_BODA_VW
CMS_C1_REPRESENTATIVE_BODA_VW,CMS_C1_REPRESENTATIVE_BODA_VW
JoinTree_1,C1_REPRESENTATIVE

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
1.) Representative / Crew,Status Reason (Representative/Crew),JoinTree_1.C1_REPRESENTATIVE,BO_STATUS_REASON_CD,,
1.) Representative / Crew,Business Object (Representative/Crew),JoinTree_1.C1_REPRESENTATIVE,BUS_OBJ_CD,,
1.) Representative / Crew,Representative/Crew,JoinTree_1.C1_REPRESENTATIVE,C1_REPRESENTATIVE_CD,,
1.) Representative / Crew,Create Date/Time (Representative/Crew),JoinTree_1.C1_REPRESENTATIVE,CRE_DTTM,,
1.) Representative / Crew,External System,JoinTree_1.C1_REPRESENTATIVE,NT_XID_CD,,
1.) Representative / Crew,Person ID,JoinTree_1.C1_REPRESENTATIVE,PER_ID,,
1.) Representative / Crew,Status Date/Time (Representative/Crew),JoinTree_1.C1_REPRESENTATIVE,STATUS_UPD_DTTM,,
1.) Representative / Crew,User,JoinTree_1.C1_REPRESENTATIVE,USER_ID,,
1.) Representative / Crew Details,Representative/Crew,JoinTree_1.CMS_C1_REPRESENTATIVE_BODA_VW,C1_REPRESENTATIVE_CD,,
1.) Representative / Crew Details,Service Area,JoinTree_1.CMS_C1_REPRESENTATIVE_BODA_VW,CM_ML_SVC_AREA,,
1.) Representative / Crew Details,Worker Capability,JoinTree_1.CMS_C1_REPRESENTATIVE_BODA_VW,CM_ML_WORKER_CAPABILITY,,
1.) Activity,Activity Type,JoinTree_1.D1_ACTIVITY,ACTIVITY_TYPE_CD,,
1.) Activity,Status (Activity),JoinTree_1.D1_ACTIVITY,BO_STATUS_CD,,
1.) Activity,Status Reason (Activity),JoinTree_1.D1_ACTIVITY,BO_STATUS_REASON_CD,,
1.) Activity,Business Object (Activity),JoinTree_1.D1_ACTIVITY,BUS_OBJ_CD,,
1.) Activity,Cancel Reason,JoinTree_1.D1_ACTIVITY,CANCEL_REASON,,
