section,domain_name,Usage_Transactions_Snapshot___Domain
section,workstream,Meter Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
D1_USAGE_RPT_CURR,D1_USAGE_RPT_CURR

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
Billing Bridge,C1 Bill Segment ID,D1_USAGE_RPT_CURR,C1_BSEG_ID,,
Billing Bridge,C1 Bill Cycle Code,D1_USAGE_RPT_CURR,C1_BILL_CYC_CD,,
Billing Bridge,C1 Bill Cycle,D1_USAGE_RPT_CURR,C1_BILL_CYC_DESC,,
Billing Bridge,C1 Usage Status Code,D1_USAGE_RPT_CURR,C1_BO_STATUS_CD,,
Billing Bridge,C1 Usage Status,D1_USAGE_RPT_CURR,C1_BO_STATUS_DESC,,
Billing Bridge,C1 Usage Start Date Time,D1_USAGE_RPT_CURR,C1_START_DTTM,,
Billing Bridge,C1 Usage End Date Time,D1_USAGE_RPT_CURR,C1_END_DTTM,,
Billing Bridge,C1 Status Updated Date Time,D1_USAGE_RPT_CURR,C1_STATUS_UPD_DTTM,,
Billing Bridge,C1 Created Date Time,D1_USAGE_RPT_CURR,C1_CRE_DTTM,,
Billing Bridge,Bill ID,D1_USAGE_RPT_CURR,BILL_ID,,
Billing Bridge,Bill Segment Status Code,D1_USAGE_RPT_CURR,BSEG_STAT_FLG,,
Billing Bridge,Bill Segment Status,D1_USAGE_RPT_CURR,BSEG_STAT_DESC,,
Billing Bridge,Bill Segment Start Date,D1_USAGE_RPT_CURR,BSEG_START_DT,,
Billing Bridge,Bill Segment End Date,D1_USAGE_RPT_CURR,BSEG_END_DT,,
Billing Bridge,Bill Segment Estimated Switch,D1_USAGE_RPT_CURR,BSEG_EST_SW,,
Billing Bridge,Bill Segment Bill Cycle Code,D1_USAGE_RPT_CURR,BSEG_BILL_CYC_CD,,
Billing Bridge,Bill Segment Bill Cycle,D1_USAGE_RPT_CURR,BSEG_BILL_CYC_DESC,,
Service Agreement And Customer,Service Agreement ID,D1_USAGE_RPT_CURR,SA_ID,,
Service Agreement And Customer,Account ID,D1_USAGE_RPT_CURR,ACCT_ID,,
Service Agreement And Customer,Customer Class Code,D1_USAGE_RPT_CURR,CUST_CL_CD,,
