section,domain_name,Collection_Process_Domain
section,workstream,Debt Management

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_COLL_PROC,CI_COLL_PROC
CI_COLL_EVT,CI_COLL_EVT
CI_ACCT_1,CI_ACCT
CI_COLL_PROC_TM_L,CI_COLL_PROC_TM_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_5,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_6,CI_LOOKUP_VAL_L
CI_COLL_CL_L_1,CI_COLL_CL_L
CI_COLL_EVT_TYP_L,CI_COLL_EVT_TYP_L
CI_ACCT_PER_1,CI_ACCT_PER
CI_PER_NAME_1,CI_PER_NAME
CI_COLL_CL_CNTL_L,CI_COLL_CL_CNTL_L
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_ACCT_MGMT_GR_L,CI_ACCT_MGMT_GR_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_BUD_PLAN_L,CI_BUD_PLAN_L
JoinTree_3,CI_COLL_PROC

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
1.) Collection Process,Currency Code,JoinTree_3.CI_COLL_PROC,CURRENCY_CD,,
1.) Collection Process,Trigger Business Process,JoinTree_3.CI_COLL_PROC,TRIGGER_BP_SW,,
1.) Collection Event,Collection Event Status,JoinTree_3.CI_COLL_EVT,COLL_EVT_STAT_FLG,,
1.) Collection Event,Collection Event Type,JoinTree_3.CI_COLL_EVT,COLL_EVT_TYP_CD,,
1.) Collection Event,Collection Process ID,JoinTree_3.CI_COLL_EVT,COLL_PROC_ID,,
1.) Collection Event,Completion Date,JoinTree_3.CI_COLL_EVT,COMPLETION_DT,,
1.) Collection Event,Event Sequence,JoinTree_3.CI_COLL_EVT,EVT_SEQ,Dimension,CountAll
1.) Collection Event,Trigger Business Process,JoinTree_3.CI_COLL_EVT,TRIGGER_BP_SW,,
1.) Collection Event,Trigger Date,JoinTree_3.CI_COLL_EVT,TRIGGER_DT,,
1.) Account,Access Group,JoinTree_3.CI_ACCT_1,ACCESS_GRP_CD,,
1.) Account,Account ID,JoinTree_3.CI_ACCT_1,ACCT_ID,,
1.) Account,Account Management Group,JoinTree_3.CI_ACCT_1,ACCT_MGMT_GRP_CD,,
1.) Account,Alert Information,JoinTree_3.CI_ACCT_1,ALERT_INFO,,
1.) Account,Bill After,JoinTree_3.CI_ACCT_1,BILL_AFTER_DT,,
1.) Account,Bill Cycle,JoinTree_3.CI_ACCT_1,BILL_CYC_CD,,
1.) Account,Bill Print Intercept,JoinTree_3.CI_ACCT_1,BILL_PRT_INTERCEPT,,
1.) Account,Budget Plan,JoinTree_3.CI_ACCT_1,BUD_PLAN_CD,,
1.) Account,CIS Division,JoinTree_3.CI_ACCT_1,CIS_DIVISION,,
1.) Account,Collection Class,JoinTree_3.CI_ACCT_1,COLL_CL_CD,,
1.) Account,Last Credit Review Date,JoinTree_3.CI_ACCT_1,CR_REVIEW_DT,,
1.) Account,Currency Code,JoinTree_3.CI_ACCT_1,CURRENCY_CD,,
1.) Account,Customer Class,JoinTree_3.CI_ACCT_1,CUST_CL_CD,,
1.) Account,Internal Credit Review,JoinTree_3.CI_ACCT_1,INT_CR_REVIEW_SW,,
1.) Account,Mailing Premise ID,JoinTree_3.CI_ACCT_1,MAILING_PREM_ID,,
1.) Account,No Deposit Review Switch,JoinTree_3.CI_ACCT_1,NO_DEP_RVW_SW,,
1.) Account,Postpone Credit Review Until,JoinTree_3.CI_ACCT_1,POSTPONE_CR_RVW_DT,,
1.) Account,Protect Bill Cycle,JoinTree_3.CI_ACCT_1,PROTECT_CYC_SW,,
1.) Account,Protect Division,JoinTree_3.CI_ACCT_1,PROTECT_DIV_SW,,
1.) Account,Protect Mailing Premise,JoinTree_3.CI_ACCT_1,PROTECT_PREM_SW,,
1.) Account,Set Up Date,JoinTree_3.CI_ACCT_1,SETUP_DT,,
1.) Descriptions,Account Management Group Description,JoinTree_3.CI_ACCT_MGMT_GR_L,DESCR,,
1.) Descriptions,Bill Cycle Description,JoinTree_3.CI_BILL_CYC_L,DESCR,,
1.) Descriptions,Budget Plan Description,JoinTree_3.CI_BUD_PLAN_L,DESCR,,
1.) Descriptions,Collection Class Control Description,JoinTree_3.CI_COLL_CL_CNTL_L,DESCR,,
1.) Descriptions,Collection Class Description,JoinTree_3.CI_COLL_CL_L_1,DESCR,,
1.) Descriptions,Collection Condition Priority Description,JoinTree_3.CI_LOOKUP_VAL_L_4,DESCR,,
1.) Descriptions,Collection Event Status Description,JoinTree_3.CI_LOOKUP_VAL_L_6,DESCR,,
1.) Descriptions,Collection Event Type Description,JoinTree_3.CI_COLL_EVT_TYP_L,DESCR,,
1.) Descriptions,Collection Process Template Description,JoinTree_3.CI_COLL_PROC_TM_L,DESCR,,
1.) Descriptions,Collection Status Description,JoinTree_3.CI_LOOKUP_VAL_L_1,DESCR,,
1.) Descriptions,Collection Status Reason Description,JoinTree_3.CI_LOOKUP_VAL_L_3,DESCR,,
1.) Descriptions,Customer Class Description,JoinTree_3.CI_CUST_CL_L,DESCR,,
1.) Descriptions,Priority Description,JoinTree_3.CI_LOOKUP_VAL_L_5,DESCR,,
1.) Formulas,Days Old,JoinTree_3,DAYS_OLD,,
1.) Formulas,Distinct Account ID,JoinTree_3,ACCT_ID_DISTINCT,,
1.) Formulas,Distinct Collection Event,JoinTree_3,COLL_EVENT_DISTINCT,,
1.) Formulas,Distinct Collection Process,JoinTree_3,COLL_PROC_ID_DISTINCT,,
1.) Formulas,Is Next Collection Event,JoinTree_3,IS_NEXT_COLL_EVT,,
1.) Formulas,Name,JoinTree_3.CI_PER_NAME_1,ENTITY_NAME_UPR,,
