section,domain_name,Severance_Process___Domain
section,workstream,Debt Management

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_5,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_6,CI_LOOKUP_VAL_L
CI_SA,CI_SA
CI_SEV_PROC,CI_SEV_PROC
CI_SEV_EVT,CI_SEV_EVT
CI_SEV_EVT_TYPE_L,CI_SEV_EVT_TYPE_L
CI_SEV_PROC_TMP_L,CI_SEV_PROC_TMP_L
CI_PREM,CI_PREM
CI_PER_NAME,CI_PER_NAME
CI_ACCT,CI_ACCT
CI_ACCT_PER,CI_ACCT_PER
CI_SA_TYPE_L,CI_SA_TYPE_L
CI_ACCT_MGMT_GR_L,CI_ACCT_MGMT_GR_L
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_BUD_PLAN_L,CI_BUD_PLAN_L
CI_PREM_TYPE_L,CI_PREM_TYPE_L
CI_MR_WARN_L,CI_MR_WARN_L
CI_MR_INSTR_L,CI_MR_INSTR_L
CI_TIME_ZONE_L,CI_TIME_ZONE_L
JoinTree_1,CI_SEV_PROC

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,20,leftOuter,CI_SA,CI_PREM,CI_SA.CHAR_PREM_ID == CI_PREM.PREM_ID
JoinTree_1,21,leftOuter,CI_PREM,CI_PREM_TYPE_L,CI_PREM.PREM_TYPE_CD == CI_PREM_TYPE_L.PREM_TYPE_CD and CI_PREM_TYPE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,22,leftOuter,CI_PREM,CI_MR_WARN_L,CI_PREM.MR_WARN_CD == CI_MR_WARN_L.MR_WARN_CD and CI_MR_WARN_L.LANGUAGE_CD == 'ENG'
JoinTree_1,23,leftOuter,CI_PREM,CI_MR_INSTR_L,CI_PREM.MR_INSTR_CD == CI_MR_INSTR_L.MR_INSTR_CD and CI_MR_INSTR_L.LANGUAGE_CD == 'ENG'
JoinTree_1,24,leftOuter,CI_PREM,CI_TIME_ZONE_L,CI_PREM.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'

EXPOSED_FIELDS
item_group_label,field_label,source_table,source_column,dimension_or_measure,default_aggregation
1.) Severance Process,Arrears Amount,JoinTree_1.CI_SEV_PROC,ARS_AMT,,
1.) Severance Process,Collection Process ID,JoinTree_1.CI_SEV_PROC,COLL_PROC_ID,,
1.) Severance Process,Comments,JoinTree_1.CI_SEV_PROC,COMMENTS,,
1.) Severance Process,Create Date/Time,JoinTree_1.CI_SEV_PROC,CRE_DTTM,,
1.) Severance Process,Priority,JoinTree_1.CI_SEV_PROC,CRIT_PRIO_FLG,,
